Gene Name,Dextrose_exp_1,Dextrose_exp_2,Dextrose_sta_1,Dextrose_sta_2,Dextrose_nrp1_1,Dextrose_nrp1_2,Lipid_exp_1,Lipid_exp_2,Lipid_sta_1,Lipid_sta_2,Lipid_nrp1_1,Lipid_nrp1_2
Miotto_candidate_176,0,0,0,0,0,0,0,0,0,0,0,0
Rv1200,146.726197,145.9848195,38.87039614,40.32062976,53.18410837,31.27348707,23.17453969,14.12714865,4.389391853,6.343734496,12.22933124,39.90628363
dapD,84.51918331,90.75174189,8.696358129,9.006768502,54.45485384,33.47425721,45.29456264,41.20357332,1.880273715,2.394414929,11.11752373,19.52903191
dapE,47.28644071,47.94833113,42.98795549,46.67264366,42.20150158,28.0160902,19.62890822,14.94993862,6.369722131,9.089267624,13.13228545,27.12975756
Rv1203c,8.493217168,7.975786436,27.66889003,25.49044384,11.97492544,8.861377097,1.637007644,1.271801632,2.425158629,4.640877359,3.415356288,5.30196012
Rv1204c,34.95539103,37.10169157,13.95401857,12.54079692,19.66774982,11.26941094,9.694180131,7.561911127,2.153039403,3.236988508,5.516695334,7.690613651
Rv1205,37.84802449,39.41049614,28.87923462,25.77524566,53.64539207,17.47052806,19.46442016,18.86393006,4.192428481,4.714082688,13.17686426,14.24669921
Miotto_candidate_1161,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_1162,0,0,0,0,0,0,0,0,0,0,0,0
fadD6,23.14777787,25.43004371,19.83809584,21.48337058,22.60344154,6.661473324,17.55052734,15.73163324,4.026781382,4.613046011,6.78630323,8.34281294
folP2,65.18566363,68.39216034,25.33499315,29.75444446,46.20318334,24.23100722,24.77289839,20.75747711,6.594407666,8.530264686,14.43869312,53.63980482
gpgS,68.32321366,69.78813132,17.99056699,17.44622338,44.75789336,21.26730503,19.64409173,14.47310258,4.582713548,6.721270658,12.81237396,38.15276269
IGR291_Rodriguez_Rv1208-Rv1209,40.06670179,39.43347602,9.510334229,10.73525696,31.41260468,8.587922225,14.01438252,11.18644244,4.44108286,6.05527241,6.436136716,23.65099703
Rv1209,134.6485649,146.2902969,38.54274404,36.21482145,142.8951239,56.19409867,83.42798626,72.65296073,9.987547032,13.80163359,33.49960818,102.2204719
tagA,81.33770714,86.61509538,22.90540217,23.06917972,59.64850743,28.05415307,28.37057924,28.46974483,6.469809228,10.35122519,19.79614308,52.7349322
Rv1211,720.8783631,847.4163771,175.1050474,171.0121585,630.2507623,303.7309094,558.1166371,676.782545,68.30386656,84.50229097,155.3604921,306.5857035
glgA,13.80674765,15.19870386,14.05121429,14.57054265,10.97966988,14.99240819,7.625236765,6.562234196,1.94732565,2.493254856,3.096081846,6.670554025
Miotto_candidate_177,0,0,0,0,0,0,0,0,0,0,0,0
glgC,44.02336983,52.02928791,20.26179139,20.47585253,43.76975932,26.5440459,50.9439145,44.27282794,9.999004395,8.306162875,16.19841186,25.83634755
PE14,26.9858727,26.66080263,23.08348255,23.32787009,37.47456808,12.59642835,10.31088203,8.341185481,4.750116545,3.036249679,4.542018403,5.125965434
Rv1215c,32.47085547,33.30488075,19.98412866,21.09654574,26.58306976,16.68775132,56.56457475,35.34680711,9.439935172,5.974652641,14.26482332,16.2605136
Miotto_candidate_178,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_179,4.022288641,4.514981564,9.714667043,10.64639182,10.29045681,4.216667052,0.957266565,2.23607746,1.60397716,2.302074552,1.683607914,2.559395976
Rv1216c,35.94063874,31.68159612,11.18718441,11.4344068,36.08215287,26.67432343,408.1472637,205.1613869,76.36555061,47.96000018,53.50086467,19.9220855
Rv1217c,32.02933547,30.39497392,10.73239407,11.87482164,38.76834323,27.07797019,570.8428709,222.7795692,68.91161132,37.91317843,96.93500113,21.82754
Rv1218c,18.7755148,14.95459957,14.25410914,13.74327741,48.33964077,42.99628105,280.1878328,127.021188,25.59308927,17.00321446,96.45588583,21.03881826
Rv1219c,19.05472692,13.58941703,20.9322515,20.95187354,69.47137318,80.32022322,191.0254644,97.06593069,28.76072452,21.71227373,123.8420688,27.33173222
IGR292_Rodriguez_Rv1219c-Rv1220c,0,0,0,0.390282392,0,0,0,0,0,0,0,0
Rv1220c,151.6931984,159.2080209,16.66999171,16.65204874,28.20855594,13.49593745,98.98018105,67.47319818,6.089997643,9.564030305,8.932947717,16.83303148
sigE,272.8595372,343.0637952,751.0136908,709.6160849,1010.187821,1066.495758,266.4060484,314.3272523,59.41346922,54.91270684,974.5048494,1046.710948
Miotto_candidate_1163,0,0,0,0,0,0,0,0,0,0,0,0.214602274
Miotto_candidate_1164,0,0,0,0,0,0,0,0,0,0,0,0
IGR293_Rodriguez_Rv1221-Rv1222,147.996773,161.0810767,568.8812132,556.7716126,389.2389581,368.3743816,163.0667303,152.313256,49.85447083,50.81338311,567.0209278,728.2769183
rseA,234.3448075,259.422102,706.2345069,624.7204093,281.1636066,203.9862387,232.4679652,208.0011057,92.40690639,96.03363905,284.5083427,426.4008737
htrA,264.9365826,274.0153172,662.9549737,661.1713266,241.641713,147.191132,130.9598568,94.87183387,68.23910434,73.72614967,151.4880639,332.5118225
Miotto_candidate_1165,0,0,0,0,0,0,0,0,0,0,0,0
tatB,172.8669959,161.5990505,477.2396772,470.6726808,102.1468163,53.36197069,43.52952145,37.20019775,24.2135744,30.02385784,56.15968714,172.2085705
Rv1225c,15.39033636,16.4932497,16.29966483,18.57575112,15.83269129,12.38106812,7.083081417,5.81952552,3.13975473,3.514888317,6.561300552,10.89668227
IGR294_Rodriguez_Rv1225c-Rv1226c,8.296734434,7.287905159,237.2437272,241.5053209,8.547647533,6.013951138,0.922932993,1.582987138,1.685232335,1.422761375,5.618849514,25.37198986
Rv1226c,25.36974762,31.25075474,28.72765826,32.75812867,18.90013902,16.5423092,27.72882151,21.36131574,3.720335913,4.975038893,5.969155333,5.886610745
Rv1227c,41.1230053,52.48579031,40.96481215,45.65280779,25.24977482,22.30545196,52.92572673,43.60922058,5.221936878,6.732059214,9.266435797,8.030304578
IGR295_Rodriguez_Rv1227c-Rv1228,1.632294305,1.905978376,243.2981799,229.3504865,10.7608777,4.433814957,1.177679203,1.73670391,1.55305725,0.734256458,1.56913801,12.4781905
lpqX,6.705616501,8.710116236,96.49007235,96.59978814,25.10871463,11.84317267,5.106794107,5.200027642,1.607330756,1.476408148,4.417207862,14.81024907
Miotto_candidate_1166,0,0,0,0,0,0,0,0,0,0,0,0
IGR296_Rodriguez_Rv1228-Rv1229c,2.44470623,1.173972188,32.8810304,32.39909484,4.912574601,1.433760815,0.846279138,1.437688802,0.472669598,1.221100415,1.623716724,4.223621572
Rv1228a,4.230338053,4.096758119,88.93785654,81.96827441,5.050603517,3.866210197,1.879323326,2.280471893,0.749751776,0.96845895,0.536573055,7.058441469
IGR297_Rodriguez_Rv1228-Rv1229c,17.81778099,15.73793574,0.645001023,1.665204874,13.8695757,6.406862612,8.67557013,5.43240983,0.93183435,2.674791384,2.489698977,10.70558774
mrp,131.9879898,143.003624,27.42491561,32.79303717,102.9607139,46.72373479,99.36312697,72.64556946,28.84674752,24.56566716,36.19933167,100.7990358
Miotto_candidate_180,105.994079,98.04431772,42.635236,37.92007991,328.8851325,154.3915247,113.6399411,87.50720092,17.0675359,19.01457917,26.31598918,23.40499104
Miotto_candidate_181,0,0,0,0,0,0,0,0,0,0,0,0
Rv1230c,59.2307223,63.85952793,16.30114842,18.06666453,50.15648577,23.94798161,41.78236212,31.04029445,13.87950678,14.5425551,15.74190736,26.07105105
IGR298_Rodriguez_Rv1230c-Rv1231c,97.31607253,117.161612,31.28478144,27.2252354,79.67021216,18.07431626,114.5235296,128.377153,23.52962343,25.00791114,14.21454433,32.26905339
Rv1231c,39.70713715,44.03757773,8.044695077,8.280024237,17.52523544,3.279430814,23.40031949,22.92756202,5.285542907,6.20669824,2.92298913,5.482040785
Rv1232c,83.0761743,93.01844775,14.57539582,15.73542221,38.06619351,14.49150724,44.46459285,35.81609253,6.595150227,8.488577245,7.537620754,16.18524446
IGR299_Rodriguez_Rv1232c-Rv1233c,0.294903374,0,16.28007389,17.29251216,1.44857969,1.52199225,0,0,0,0.540102106,0.359091199,1.401105233
Rv1233c,235.0335432,268.3311065,39.25106726,40.04022776,41.30110178,13.91972811,106.6532852,87.02893833,15.81542974,19.85259736,7.412797204,12.20393168
Miotto_candidate_182,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_183,0,0,0,0,0,0,0,0,0,0,0,0
IGR300_Rodriguez_Rv1233c-Rv1234,1.580925303,1.33614979,6.632871342,9.785224519,1.811969097,0,0,0.255671462,0.168114445,0,0.385004996,1.073011371
Rv1234,97.41194627,105.6121389,68.75124538,75.92766543,144.232446,99.00444281,73.08005025,73.17917688,20.47653039,26.17040207,53.15365855,106.4081803
IGR301_Rodriguez_Rv1234-Rv1235,13.73758217,19.91350324,15.52033711,15.87148396,28.77040218,10.71736209,9.002294325,7.491706491,4.416506555,3.31562682,8.752847964,17.99753031
lpqY,26.72449167,28.87821395,34.70490578,38.15058928,31.14051672,18.67496389,9.346241835,8.583983086,3.279964193,3.300240116,10.59051057,22.78414196
sugA,31.63253592,34.4705678,18.03071041,18.92278266,19.29349284,10.49252233,9.226640726,7.998310915,1.958969941,2.127674965,5.415903618,15.27438655
sugB,39.889524,46.38342771,19.16825767,20.28522301,26.72175932,8.825710208,22.08326942,22.60569592,3.024226027,3.404279944,7.197493405,17.30916913
sugC,34.14691655,32.94988337,14.4675039,14.89808929,28.1888869,9.139679346,11.26367461,10.23897152,3.242105554,2.803778786,8.277933145,15.56828749
corA,13.23181351,17.03955055,35.03128852,35.48202212,60.68509502,19.69604502,10.48002568,7.43328202,3.495436754,3.418193894,7.17399637,13.61291811
mdh,124.4456492,141.12711,15.25525146,14.86069198,67.36236975,35.81447621,60.28071941,44.8406424,4.085011192,5.957489901,11.22250675,16.61108311
vapB33,69.91808726,65.29984154,11.2875179,11.77127584,34.53650786,10.61312603,8.770175521,5.796199393,1.062148349,2.510819499,4.006412146,9.810037296
vapC33,34.00672795,34.12671931,8.073710719,8.441663599,11.50816087,4.76327204,3.460341362,3.157424191,0.981445901,1.516953447,2.031525207,5.25229131
PE_PGRS23,6.19209784,6.253956283,48.49823409,53.19486619,3.37458746,2.389771134,1.562685242,1.277449064,0.482744261,0.886846167,0.939717642,1.836380503
lpqZ,57.92025568,61.41633458,9.871661994,10.53082525,30.47457234,13.7880831,14.567796,10.13896214,0.66289029,1.652716628,3.92539647,8.268543376
